file,line,kind,text,suggestedNamespace
"app/coaches/page.tsx","36","jsx","([]); const [loading, setLoading] = React.useState(true); const [error, setError] = React.useState","common"
"app/coaches/page.tsx","38","jsx","(null); const [filtersDrawerOpen, setFiltersDrawerOpen] = React.useState(false); const [region, setRegion] = React.useState","common"
"app/coaches/page.tsx","40","jsx","(""EU""); // Parse URL params to initial state const [filters, setFilters] = React.useState","common"
"app/coaches/page.tsx","193","jsx","Find your coach","common"
"app/coaches/page.tsx","194","jsx","Browse coaches by goal, style, and training type.","common"
"app/coaches/page.tsx","221","jsx","Filters","common"
"app/coaches/page.tsx","267","jsx",") : error ? (","common"
"app/coaches/page.tsx","270","jsx","Something went wrong","common"
"app/coaches/page.tsx","272","jsx","Retry","common"
"app/coaches/page.tsx","275","jsx",") : coaches.length === 0 ? (","common"
"app/coaches/page.tsx","280","jsx","No matches","common"
"app/coaches/page.tsx","281","jsx","Try clearing filters or searching by a different term.","common"
"app/coaches/page.tsx","284","jsx","Clear filters","common"
"app/coaches/page.tsx","290","jsx","No coaches yet","common"
"app/coaches/page.tsx","291","jsx","Want to be the first coach on the platform?","common"
"app/coaches/page.tsx","295","jsx","Become a Coach","common"
"app/coaches/page.tsx","311","jsx","Are you a coach?","common"
"app/coaches/page.tsx","312","jsx","Apply to join and deliver your coaching through our platform.","common"
"app/coaches/page.tsx","316","jsx","Become a Coach","common"
"app/coaches/[slug]/layout.tsx","24","jsx","; }): Promise","metadata"
"app/coaches/[slug]/page.tsx","40","jsx","(null); const [loading, setLoading] = React.useState(true); const [error, setError] = React.useState","common"
"app/coaches/[slug]/page.tsx","42","jsx","(null); const [region, setRegion] = React.useState","common"
"app/coaches/[slug]/page.tsx","158","jsx","Coach not found","common"
"app/coaches/[slug]/page.tsx","159","jsx","The coach you&apos;re looking for doesn&apos;t exist or has been removed.","common"
"app/coaches/[slug]/page.tsx","163","jsx","Back to coaches","common"
"app/coaches/[slug]/page.tsx","185","jsx","Something went wrong","common"
"app/coaches/[slug]/page.tsx","186","jsx","We couldn&apos;t load the coach profile. Please try again.","common"
"app/coaches/[slug]/page.tsx","189","jsx","Retry","common"
"app/coaches/[slug]/page.tsx","196","jsx","); } return (","common"
"app/coaches/[slug]/page.tsx","229","jsx","Book a Training Session","common"
"app/coaches/[slug]/page.tsx","244","jsx","Book a session","common"
"app/components/CookieBanner.tsx","33","jsx","We use cookies to improve your experience and analyze traffic. By clicking “Accept”, you agree to our use of cookies.","common"
"app/components/CookieBanner.tsx","37","jsx","Privacy","common"
"app/components/CookieBanner.tsx","38","jsx","Terms","common"
"app/components/CookieBanner.tsx","39","jsx","Accept","common"
"app/contact/ContactForm.tsx","120","attr","John Doe","common"
"app/contact/ContactForm.tsx","136","attr","you@example.com","common"
"app/contact/ContactForm.tsx","164","attr","Tell us about your question or issue...","common"
"app/contact/ContactForm.tsx","97","jsx","Company Website","common"
"app/contact/ContactForm.tsx","110","jsx","Full name","common"
"app/contact/ContactForm.tsx","126","jsx","Email","common"
"app/contact/ContactForm.tsx","142","jsx","Topic","common"
"app/contact/ContactForm.tsx","155","jsx","Message","common"
"app/contact/ContactForm.tsx","180","jsx","Success","common"
"app/contact/ContactForm.tsx","181","jsx","We received your message. We&apos;ll reply by email.","common"
"app/contact/ContactForm.tsx","199","jsx","Error","common"
"app/contact/ContactForm.tsx","217","jsx","Read FAQ","common"
"app/contact/page.tsx","151","jsx","Contact us","common"
"app/contact/page.tsx","152","jsx","Need help with tokens, coach requests, or Instant AI? We&apos;re here to help.","common"
"app/contact/page.tsx","161","jsx","Support","common"
"app/contact/page.tsx","167","jsx","FAQ","common"
"app/contact/page.tsx","173","jsx","Payments & tokens","common"
"app/contact/page.tsx","189","jsx","Contact details","common"
"app/contact/page.tsx","207","jsx","Email","common"
"app/contact/page.tsx","209","jsx","info@chaletcoaching.co.uk","common"
"app/contact/page.tsx","213","jsx","Send email","common"
"app/contact/page.tsx","234","jsx","Phone","common"
"app/contact/page.tsx","240","jsx","Call","common"
"app/contact/page.tsx","261","jsx","Company address","common"
"app/contact/page.tsx","263","jsx","20 Wenlock Road, London, England, N1 7GU","common"
"app/contact/page.tsx","273","jsx","Copied","common"
"app/contact/page.tsx","278","jsx","Copy address","common"
"app/contact/page.tsx","299","jsx","Send a message","common"
"app/contact/page.tsx","319","jsx","Before you send","common"
"app/contact/page.tsx","324","jsx","Describe what you were trying to do","common"
"app/contact/page.tsx","328","jsx","Include any error message","common"
"app/contact/page.tsx","332","jsx","Add screenshots if possible","common"
"app/contact/page.tsx","336","jsx","Tell us which page you were on","common"
"app/faq/page.tsx","156","jsx","iade politikamıza","faq"
"app/faq/page.tsx","167","jsx","refund policy","faq"
"app/faq/page.tsx","181","jsx","iade sayfamızda","faq"
"app/faq/page.tsx","192","jsx","refunds page","faq"
"app/generator/GeneratorPageContent.tsx","27","jsx","( null ); const [errorMsg, setErrorMsg] = useState","common"
"app/generator/GeneratorPageContent.tsx","30","jsx","(null); const [errorType, setErrorType] = useState","common"
"app/generator/GeneratorPageContent.tsx","33","jsx","(null); const [successMsg, setSuccessMsg] = useState","common"
"app/how-it-works/page.tsx","230","attr","Coach-led and Instant AI training flows","common"
"app/how-it-works/page.tsx","264","attr","Coach-built request","common"
"app/how-it-works/page.tsx","295","attr","Instant AI plan generation","common"
"app/how-it-works/page.tsx","367","attr","Example training plan output","common"
"app/how-it-works/page.tsx","412","attr","Tokens and secure payments","common"
"app/how-it-works/page.tsx","429","attr","Trust and safety","common"
"app/how-it-works/page.tsx","129","jsx","Coach requests are personalized plans created by certified coaches based on your specific goals and preferences. Instant AI plans are generated automatically in minutes using AI technology.","common"
"app/how-it-works/page.tsx","133","jsx","Both options use tokens from your balance, but coach requests offer human expertise and personalized guidance, while Instant AI provides immediate results.","common"
"app/how-it-works/page.tsx","149","jsx","They never expire. Use them whenever you are ready.","common"
"app/how-it-works/page.tsx","158","jsx","Yes — a single token balance covers coach-built plans and AI-generated ones.","common"
"app/how-it-works/page.tsx","168","jsx","You will be asked to top up before continuing. Head to the Pricing page to add more tokens at any time.","common"
"app/how-it-works/page.tsx","171","jsx","With Instant AI, you can preview a plan for 50 tokens before deciding to publish the full version.","common"
"app/how-it-works/page.tsx","181","jsx","Everything is in your Dashboard — coach plans, AI plans, downloads, and progress tracking.","common"
"app/how-it-works/page.tsx","183","jsx","), }, ]; return (","common"
"app/how-it-works/page.tsx","212","jsx","How it works","common"
"app/how-it-works/page.tsx","256","jsx","Coach-built request","common"
"app/how-it-works/page.tsx","258","jsx","Tell your coach your goal and preferences. Your plan is tailored to your request.","common"
"app/how-it-works/page.tsx","287","jsx","Instant AI plan","common"
"app/how-it-works/page.tsx","289","jsx","Generate a plan in minutes. Preview first, then publish when ready.","common"
"app/how-it-works/page.tsx","302","jsx","Generate now","common"
"app/how-it-works/page.tsx","314","jsx","How Coach requests work","common"
"app/how-it-works/page.tsx","339","jsx","How Instant AI works","common"
"app/how-it-works/page.tsx","374","jsx","What you receive","common"
"app/how-it-works/page.tsx","401","jsx","Tokens and payments","common"
"app/how-it-works/page.tsx","406","jsx","See pricing","common"
"app/how-it-works/page.tsx","436","jsx","Trust and safety","common"
"app/how-it-works/page.tsx","466","jsx","FAQ","common"
"app/how-it-works/page.tsx","476","jsx","Start your plan","common"
"app/legal/cookies/page.tsx","30","jsx","Policy","common"
"app/legal/cookies/page.tsx","33","jsx","Cookies","common"
"app/legal/cookies/page.tsx","34","jsx","Policy","common"
"app/legal/cookies/page.tsx","41","jsx","1. Introduction","common"
"app/legal/cookies/page.tsx","43","jsx","This Cookies Policy explains how CHALET AQUARIUS LTD (&quot;Company&quot;, &quot;we&quot;, &quot;us&quot;, &quot;our&quot;) uses cookies and similar tracking technologies on our website chaletcoaching.co.uk (the &quot;Site&quot;) and our fitness coaching dashboard.","common"
"app/legal/cookies/page.tsx","44","jsx","This policy should be read alongside our Privacy Policy.","common"
"app/legal/cookies/page.tsx","45","jsx","Data Controller Details:","common"
"app/legal/cookies/page.tsx","47","jsx","Company:","common"
"app/legal/cookies/page.tsx","47","jsx","CHALET AQUARIUS LTD","common"
"app/legal/cookies/page.tsx","48","jsx","Company Number:","common"
"app/legal/cookies/page.tsx","49","jsx","Address:","common"
"app/legal/cookies/page.tsx","49","jsx","20 Wenlock Road, London, England, N1 7GU","common"
"app/legal/cookies/page.tsx","50","jsx","Email:","common"
"app/legal/cookies/page.tsx","50","jsx","info@chaletcoaching.co.uk","common"
"app/legal/cookies/page.tsx","57","jsx","2. What Are Cookies?","common"
"app/legal/cookies/page.tsx","59","jsx","Cookies are small text files that are placed on your computer or mobile device when you visit a website. They are widely used to make websites work more efficiently, to secure user accounts, and to provide information to the owners of the site.","common"
"app/legal/cookies/page.tsx","60","jsx","We also use similar technologies such as:","common"
"app/legal/cookies/page.tsx","62","jsx","Local Storage (HTML5):","common"
"app/legal/cookies/page.tsx","62","jsx","Allows us to store data (like your current Token Balance cache or selected currency) locally on your browser so you don&apos;t lose them if you refresh the page.","common"
"app/legal/cookies/page.tsx","63","jsx","Pixels/Tags:","common"
"app/legal/cookies/page.tsx","63","jsx","Small graphic files that allow us to monitor the use of our website and the effectiveness of our courses.","common"
"app/legal/cookies/page.tsx","70","jsx","3. How We Use Cookies","common"
"app/legal/cookies/page.tsx","72","jsx","We use cookies to facilitate your access to the fitness dashboard, manage the Token payment system, process transactions in multiple currencies (GBP, EUR, USD), and ensure the security of your Account.","common"
"app/legal/cookies/page.tsx","73","jsx","We categorize cookies as follows:","common"
"app/legal/cookies/page.tsx","75","jsx","3.1. Strictly Necessary Cookies (Essential)","common"
"app/legal/cookies/page.tsx","76","jsx","These are vital for the Site to function. Without them, we cannot provide the services you request, such as logging into your secure Dashboard, maintaining your session while you navigate between courses, or processing a secure payment via Visa/Mastercard.","common"
"app/legal/cookies/page.tsx","78","jsx","Consent:","common"
"app/legal/cookies/page.tsx","78","jsx","We do not require your consent for these cookies as the site cannot function without them.","common"
"app/legal/cookies/page.tsx","81","jsx","3.2. Functional Cookies","common"
"app/legal/cookies/page.tsx","82","jsx","These allow the Site to remember choices you make to provide a more personalized experience.","common"
"app/legal/cookies/page.tsx","84","jsx","Examples:","common"
"app/legal/cookies/page.tsx","84","jsx","Remembering your preferred currency (e.g., switching prices from GBP to USD), your language setting, or keeping your &quot;AI Course&quot; inputs saved while you purchase Tokens.","common"
"app/legal/cookies/page.tsx","87","jsx","3.3. Analytics & Performance Cookies","common"
"app/legal/cookies/page.tsx","88","jsx","These help us understand how users interact with our Site (e.g., which workout plans are most popular, how long users stay on the dashboard). We use this data to fix errors and improve the speed of our platform.","common"
"app/legal/cookies/page.tsx","90","jsx","Legal Basis:","common"
"app/legal/cookies/page.tsx","90","jsx","We request your consent before setting these cookies, unless the data is strictly anonymized.","common"
"app/legal/cookies/page.tsx","93","jsx","3.4. Marketing & Targeting Cookies","common"
"app/legal/cookies/page.tsx","94","jsx","These cookies record your visit to our Site, the pages you have visited, and the links you have followed. We may use this information to make our Site and the offers displayed on it more relevant to your fitness interests.","common"
"app/legal/cookies/page.tsx","100","jsx","4. Examples of Cookies We Use","common"
"app/legal/cookies/page.tsx","101","jsx","Below is a non-exhaustive list of the types of storage keys we typically use:","common"
"app/legal/cookies/page.tsx","107","jsx","Cookie Name (Example)","common"
"app/legal/cookies/page.tsx","108","jsx","Category","common"
"app/legal/cookies/page.tsx","109","jsx","Purpose","common"
"app/legal/cookies/page.tsx","110","jsx","Lifetime","common"
"app/legal/cookies/page.tsx","115","jsx","chalet_session","common"
"app/legal/cookies/page.tsx","116","jsx","Essential","common"
"app/legal/cookies/page.tsx","117","jsx","Identifies your active session so you stay logged in to the Dashboard.","common"
"app/legal/cookies/page.tsx","118","jsx","Session","common"
"app/legal/cookies/page.tsx","121","jsx","XSRF-TOKEN","common"
"app/legal/cookies/page.tsx","122","jsx","Essential","common"
"app/legal/cookies/page.tsx","123","jsx","Prevents Cross-Site Request Forgery attacks (security).","common"
"app/legal/cookies/page.tsx","124","jsx","Session","common"
"app/legal/cookies/page.tsx","127","jsx","currency_pref","common"
"app/legal/cookies/page.tsx","128","jsx","Functional","common"
"app/legal/cookies/page.tsx","129","jsx","Remembers if you selected GBP, EUR, or USD prices.","common"
"app/legal/cookies/page.tsx","130","jsx","30 Days","common"
